"Isotope Ratio Report",,,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,543220.988,2.47707,0.53646,1
"| ","Pb",206,250078.933,1.14035,0.24697,1
"|>","Pb",207,219300.242,1,0.21657,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,531276.74,2.46275,0.53536,1
"| ","Pb",206,245369.614,1.13742,0.24726,1
"|>","Pb",207,215725.001,1,0.21738,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,529261.2,2.47064,0.53719,1
"| ","Pb",206,241750.564,1.12851,0.24537,1
"|>","Pb",207,214220.447,1,0.21743,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,524089.693,2.46119,0.53601,1
"| ","Pb",206,240737.654,1.13054,0.24621,1
"|>","Pb",207,212941.26,1,0.21778,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,521222.479,2.47109,0.53651,1
"| ","Pb",206,239355.963,1.13478,0.24638,1
"|>","Pb",207,210927.834,1,0.21711,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,519030.432,2.48842,0.53743,1
"| ","Pb",206,238152.684,1.14179,0.2466,1
"|>","Pb",207,208577.896,1,0.21597,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,519074.739,2.47684,0.53701,1
"| ","Pb",206,237960.331,1.13546,0.24618,1
"|>","Pb",207,209571.585,1,0.21681,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,515097.16,2.47326,0.53616,1
"| ","Pb",206,237352.144,1.13966,0.24706,1
"|>","Pb",207,208266.369,1,0.21678,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,514886.3,2.48849,0.53718,1
"| ","Pb",206,236700.907,1.144,0.24695,1
"|>","Pb",207,206907.112,1,0.21587,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,511054.7,2.47548,0.53676,1
"| ","Pb",206,234616.014,1.13645,0.24642,1
"|>","Pb",207,206446.384,1,0.21683,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,505437.933,2.48339,0.53639,1
"| ","Pb",206,233330.6,1.14643,0.24762,1
"|>","Pb",207,203527.586,1,0.21599,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,505584.533,2.47945,0.53752,1
"| ","Pb",206,231086.436,1.13328,0.24568,1
"|>","Pb",207,203910.202,1,0.21679,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,519936.4,2.47567,0.35146,1
,"Pb",206,238874.3,1.13739,0.46887,1
,"Pb",207,210026.8,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB27-11",,,,,
"Sample Date/Time:","Thursday, May 07, 2015 17:03:38",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB27-11.346",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,22850.09,2.47796,0.53783,1
"| ","Pb",206,10414.434,1.12938,0.24513,1
"|>","Pb",207,9221.34,1,0.21704,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,22721.066,2.4454,0.53518,1
"| ","Pb",206,10442.436,1.12389,0.24597,1
"|>","Pb",207,9291.346,1,0.21885,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,22363.002,2.42514,0.53393,1
"| ","Pb",206,10299.425,1.11691,0.2459,1
"|>","Pb",207,9221.341,1,0.22017,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,22095.954,2.43071,0.5333,1
"| ","Pb",206,10246.421,1.12718,0.2473,1
"|>","Pb",207,9090.331,1,0.2194,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,22193.971,2.41047,0.53556,1
"| ","Pb",206,10039.404,1.09037,0.24226,1
"|>","Pb",207,9207.34,1,0.22218,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,21932.926,2.43474,0.5345,1
"| ","Pb",206,10093.408,1.12045,0.24597,1
"|>","Pb",207,9008.325,1,0.21953,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,21873.915,2.41532,0.53205,1
"| ","Pb",206,10182.415,1.12434,0.24767,1
"|>","Pb",207,9056.328,1,0.22028,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,22264.984,2.45552,0.53561,1
"| ","Pb",206,10237.42,1.12904,0.24627,1
"|>","Pb",207,9067.329,1,0.21812,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,21884.916,2.44297,0.53237,1
"| ","Pb",206,10265.422,1.14591,0.24971,1
"|>","Pb",207,8958.322,1,0.21792,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,21676.88,2.43881,0.53468,1
"| ","Pb",206,9976.398,1.12242,0.24608,1
"|>","Pb",207,8888.316,1,0.21924,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,21620.871,2.38553,0.53156,1
"| ","Pb",206,9990.4,1.10229,0.24562,1
"|>","Pb",207,9063.329,1,0.22283,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,21933.925,2.49155,0.53785,1
"| ","Pb",206,10043.405,1.14087,0.24628,1
"|>","Pb",207,8803.311,1,0.21587,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,22117.7,2.43784,1.18022,1
,"Pb",206,10185.9,1.12275,1.33688,1
,"Pb",207,9073.1,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB24-11",,,,,
"Sample Date/Time:","Thursday, May 07, 2015 17:14:44",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB24-11.347",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,76824.609,2.47065,0.53583,1
"| ","Pb",206,35455.029,1.14022,0.24729,1
"|>","Pb",207,31094.869,1,0.21688,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,75292.679,2.48567,0.5365,1
"| ","Pb",206,34757.833,1.14748,0.24767,1
"|>","Pb",207,30290.671,1,0.21584,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,74817.386,2.45273,0.53682,1
"| ","Pb",206,34049.64,1.11625,0.24431,1
"|>","Pb",207,30503.724,1,0.21887,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,74167.004,2.47177,0.5352,1
"| ","Pb",206,34405.737,1.14664,0.24828,1
"|>","Pb",207,30005.602,1,0.21652,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,74285.07,2.48573,0.53664,1
"| ","Pb",206,34257.695,1.14633,0.24748,1
"|>","Pb",207,29884.574,1,0.21589,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,73964.878,2.47908,0.537,1
"| ","Pb",206,33936.608,1.13745,0.24639,1
"|>","Pb",207,29835.562,1,0.21661,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,73843.808,2.47039,0.53697,1
"| ","Pb",206,33784.566,1.13024,0.24567,1
"|>","Pb",207,29891.574,1,0.21736,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,73825.798,2.4765,0.53612,1
"| ","Pb",206,34067.642,1.1428,0.2474,1
"|>","Pb",207,29810.557,1,0.21648,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,73363.525,2.49167,0.53713,1
"| ","Pb",206,33778.564,1.14723,0.24731,1
"|>","Pb",207,29443.468,1,0.21557,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,73414.553,2.46452,0.53538,1
"| ","Pb",206,33923.605,1.13881,0.24739,1
"|>","Pb",207,29788.55,1,0.21723,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,70494.885,2.47097,0.53665,1
"| ","Pb",206,32336.185,1.13344,0.24616,1
"|>","Pb",207,28529.256,1,0.21718,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,69142.121,2.46547,0.53526,1
"| ","Pb",206,31988.093,1.14063,0.24764,1
"|>","Pb",207,28044.147,1,0.2171,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,73619.7,2.47376,0.43454,1
,"Pb",206,33895.1,1.13896,0.79346,1
,"Pb",207,29760.2,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","SRM",,,,,
"Sample Date/Time:","Thursday, May 07, 2015 17:26:13",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\SRM.348",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2427006.132,2.40612,0.53722,1
"| ","Pb",206,1082018.513,1.07271,0.23951,1
"|>","Pb",207,1008678.776,1,0.22327,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2381381.961,2.39956,0.53668,1
"| ","Pb",206,1063446.497,1.07156,0.23966,1
"|>","Pb",207,992423.897,1,0.22366,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2359341.827,2.40146,0.53682,1
"| ","Pb",206,1053222.884,1.07202,0.23964,1
"|>","Pb",207,982461.195,1,0.22354,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2344248.986,2.39752,0.53664,1
"| ","Pb",206,1046388.884,1.07017,0.23953,1
"|>","Pb",207,977781.623,1,0.22383,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2320157.868,2.40552,0.53665,1
"| ","Pb",206,1038758.965,1.07698,0.24026,1
"|>","Pb",207,964512.448,1,0.22309,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2321617.192,2.40878,0.53746,1
"| ","Pb",206,1034145.896,1.07297,0.23941,1
"|>","Pb",207,963816.333,1,0.22313,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2313007.279,2.4085,0.53732,1
"| ","Pb",206,1031357.857,1.07394,0.23959,1
"|>","Pb",207,960353.336,1,0.22309,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2303349.146,2.40719,0.53732,1
"| ","Pb",206,1026548.268,1.07283,0.23947,1
"|>","Pb",207,956862.58,1,0.22321,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2291007.527,2.41127,0.53742,1
"| ","Pb",206,1021843.585,1.07548,0.2397,1
"|>","Pb",207,950126.014,1,0.22288,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2267088.379,2.40484,0.53714,1
"| ","Pb",206,1010870.564,1.07229,0.2395,1
"|>","Pb",207,942720.926,1,0.22336,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2273865.866,2.40839,0.53718,1
"| ","Pb",206,1014992.523,1.07504,0.23978,1
"|>","Pb",207,944142.385,1,0.22304,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2260423.2,2.40798,0.53736,1
"| ","Pb",206,1007395.316,1.07316,0.23948,1
"|>","Pb",207,938722.983,1,0.22316,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,2321874.6,2.40559,0.1711,1
,"Pb",206,1035915.8,1.07326,0.17293,1
,"Pb",207,965216.9,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB18-11",,,,,
"Sample Date/Time:","Thursday, May 07, 2015 17:37:18",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB18-11.349",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,116968.732,2.47307,0.53665,1
"| ","Pb",206,53696.533,1.13531,0.24636,1
"|>","Pb",207,47296.95,1,0.217,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,114498.421,2.48286,0.53558,1
"| ","Pb",206,53170.308,1.15298,0.24871,1
"|>","Pb",207,46115.508,1,0.21571,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,113516.534,2.47613,0.53644,1
"| ","Pb",206,52249.921,1.13972,0.24692,1
"|>","Pb",207,45844.408,1,0.21664,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,113084.143,2.4617,0.53651,1
"| ","Pb",206,51754.714,1.12663,0.24554,1
"|>","Pb",207,45937.442,1,0.21794,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,112285.413,2.46222,0.5362,1
"| ","Pb",206,51522.618,1.1298,0.24604,1
"|>","Pb",207,45603.318,1,0.21777,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,112305.438,2.47095,0.536,1
"| ","Pb",206,51768.72,1.13902,0.24708,1
"|>","Pb",207,45450.263,1,0.21692,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,111687.887,2.47908,0.53708,1
"| ","Pb",206,51214.493,1.13678,0.24628,1
"|>","Pb",207,45052.12,1,0.21664,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,112519.629,2.46206,0.53592,1
"| ","Pb",206,51733.705,1.132,0.2464,1
"|>","Pb",207,45701.354,1,0.21767,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,111854.03,2.45572,0.53341,1
"| ","Pb",206,52291.939,1.14805,0.24937,1
"|>","Pb",207,45548.299,1,0.21721,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,112974.032,2.51232,0.53921,1
"| ","Pb",206,51576.643,1.14696,0.24617,1
"|>","Pb",207,44968.088,1,0.21463,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,112916.986,2.5062,0.53724,1
"| ","Pb",206,52205.903,1.15871,0.24839,1
"|>","Pb",207,45055.122,1,0.21437,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,111477.754,2.48595,0.53689,1
"| ","Pb",206,51316.551,1.14436,0.24715,1
"|>","Pb",207,44843.048,1,0.21597,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,113007.4,2.47736,0.70947,1
,"Pb",206,52041.8,1.14086,0.84499,1
,"Pb",207,45618,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB14-11",,,,,
"Sample Date/Time:","Thursday, May 07, 2015 17:48:25",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB14-11.350",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,367107.428,2.4664,0.53604,1
"| ","Pb",206,168902.065,1.13476,0.24663,1
"|>","Pb",207,148843.606,1,0.21734,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,358891.593,2.45466,0.53503,1
"| ","Pb",206,165688.753,1.13324,0.24701,1
"|>","Pb",207,146208.479,1,0.21796,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,356160.722,2.48846,0.53744,1
"| ","Pb",206,163409.764,1.14173,0.24658,1
"|>","Pb",207,143124.909,1,0.21597,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,352714.962,2.46684,0.5362,1
"| ","Pb",206,162102.055,1.13372,0.24643,1
"|>","Pb",207,142982.745,1,0.21737,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,348224.426,2.4839,0.53742,1
"| ","Pb",206,159538.768,1.138,0.24622,1
"|>","Pb",207,140192.583,1,0.21636,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,340662.624,2.48185,0.53674,1
"| ","Pb",206,156766.255,1.1421,0.247,1
"|>","Pb",207,137261.327,1,0.21627,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,332616.985,2.48474,0.5367,1
"| ","Pb",206,153265.923,1.14494,0.2473,1
"|>","Pb",207,133863.651,1,0.216,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,333123.404,2.49332,0.53785,1
"| ","Pb",206,152633.157,1.14241,0.24644,1
"|>","Pb",207,133606.387,1,0.21572,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,335468.617,2.49075,0.53734,1
"| ","Pb",206,154162.02,1.14461,0.24693,1
"|>","Pb",207,134685.536,1,0.21573,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,331728.69,2.47855,0.53649,1
"| ","Pb",206,152762.306,1.14138,0.24706,1
"|>","Pb",207,133839.639,1,0.21645,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,330620.747,2.47892,0.53729,1
"| ","Pb",206,151353.598,1.13481,0.24596,1
"|>","Pb",207,133373.126,1,0.21674,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,330078.283,2.4752,0.53615,1
"| ","Pb",206,152210.632,1.1414,0.24724,1
"|>","Pb",207,133354.112,1,0.21661,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,343116.5,2.47863,0.45682,1
,"Pb",206,157732.9,1.13942,0.37638,1
,"Pb",207,138444.7,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB02-11",,,,,
"Sample Date/Time:","Thursday, May 07, 2015 17:59:33",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB02-11.351",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1126741.81,2.47737,0.53699,1
"| ","Pb",206,516717.032,1.13611,0.24626,1
"|>","Pb",207,454814.142,1,0.21676,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1109252.318,2.47375,0.53642,1
"| ","Pb",206,510201.179,1.1378,0.24673,1
"|>","Pb",207,448409.88,1,0.21685,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
