"Isotope Ratio Report",,,,,,
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3780604.416,2.404,0.536,1
"| ","Pb",206,1698357.906,1.08,0.241,1
"|>","Pb",207,1572463.431,1,0.223,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3792906.587,2.408,0.536,1
"| ","Pb",206,1704350.252,1.082,0.241,1
"|>","Pb",207,1575140.317,1,0.223,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3770986.718,2.411,0.537,1
"| ","Pb",206,1691443.427,1.081,0.241,1
"|>","Pb",207,1564222.416,1,0.223,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3705621.541,2.403,0.536,1
"| ","Pb",206,1667912.585,1.082,0.241,1
"|>","Pb",207,1542076.182,1,0.223,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,3862754.141,2.406,0.152,1
,"Pb",206,1735467.104,1.081,0.104,1
,"Pb",207,1605657.109,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","II.B.100m",,,,,
"Sample Date/Time:","Wednesday, June 26, 2013 13:33:12",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM Antartide\II.B.100m.1535",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",52,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",10,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1557099.213,2.47,0.535,1
"| ","Pb",206,723573.647,1.148,0.249,1
"|>","Pb",207,630352.747,1,0.217,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1515428.574,2.469,0.535,1
"| ","Pb",206,704944.927,1.148,0.249,1
"|>","Pb",207,613865.569,1,0.217,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1489438.879,2.47,0.535,1
"| ","Pb",206,691343.786,1.146,0.248,1
"|>","Pb",207,603123.908,1,0.217,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1479603.724,2.471,0.535,1
"| ","Pb",206,689205.847,1.151,0.249,1
"|>","Pb",207,598822.483,1,0.216,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1457210.759,2.478,0.535,1
"| ","Pb",206,678028.489,1.153,0.249,1
"|>","Pb",207,588094.083,1,0.216,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1461962.215,2.476,0.535,1
"| ","Pb",206,680042.811,1.152,0.249,1
"|>","Pb",207,590337.988,1,0.216,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1460243.476,2.477,0.535,1
"| ","Pb",206,680133.185,1.154,0.249,1
"|>","Pb",207,589456.554,1,0.216,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1442091.418,2.478,0.535,1
"| ","Pb",206,672767.61,1.156,0.249,1
"|>","Pb",207,582055.524,1,0.216,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1438071.951,2.47,0.535,1
"| ","Pb",206,668709.424,1.148,0.249,1
"|>","Pb",207,582321.068,1,0.217,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,1443937.805,2.485,0.536,1
"| ","Pb",206,670452.889,1.154,0.249,1
"|>","Pb",207,581148.338,1,0.216,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,1474508.801,2.474,0.213,1
,"Pb",206,685920.262,1.151,0.274,1
,"Pb",207,595957.826,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","II.B.140m",,,,,
"Sample Date/Time:","Wednesday, June 26, 2013 13:42:16",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM Antartide\II.B.140m.1536",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",52,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",10,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3624849.038,2.475,0.535,1
"| ","Pb",206,1681323.01,1.148,0.248,1
"|>","Pb",207,1464295.991,1,0.216,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3513036.179,2.476,0.535,1
"| ","Pb",206,1632761.64,1.151,0.249,1
"|>","Pb",207,1418731.929,1,0.216,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3416627.751,2.47,0.535,1
"| ","Pb",206,1589642.46,1.149,0.249,1
"|>","Pb",207,1383526.556,1,0.217,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3407262.364,2.467,0.534,1
"| ","Pb",206,1587165.013,1.149,0.249,1
"|>","Pb",207,1380921.135,1,0.217,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3348402.222,2.468,0.535,1
"| ","Pb",206,1559010.804,1.149,0.249,1
"|>","Pb",207,1356993.649,1,0.217,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3330101.297,2.463,0.534,1
"| ","Pb",206,1552344.389,1.148,0.249,1
"|>","Pb",207,1351855.956,1,0.217,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3299067.073,2.474,0.535,1
"| ","Pb",206,1536492.802,1.152,0.249,1
"|>","Pb",207,1333659.914,1,0.216,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3303426.829,2.481,0.535,1
"| ","Pb",206,1538025.691,1.155,0.249,1
"|>","Pb",207,1331476.602,1,0.216,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3281207.333,2.475,0.535,1
"| ","Pb",206,1528747.581,1.153,0.249,1
"|>","Pb",207,1325486.863,1,0.216,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3276203.663,2.469,0.534,1
"| ","Pb",206,1528370.741,1.152,0.249,1
"|>","Pb",207,1326928.185,1,0.216,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,3380018.375,2.472,0.216,1
,"Pb",206,1573388.413,1.151,0.205,1
,"Pb",207,1367387.678,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","II.C.5m",,,,,
"Sample Date/Time:","Wednesday, June 26, 2013 13:51:21",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM Antartide\II.C.5m.1537",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",52,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",10,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,4308203.01,2.492,0.535,1
"| ","Pb",206,2018306.788,1.167,0.251,1
"|>","Pb",207,1729033.716,1,0.215,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,4197135.248,2.49,0.534,1
"| ","Pb",206,1972203.65,1.17,0.251,1
"|>","Pb",207,1685369.167,1,0.215,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,4140105.695,2.494,0.535,1
"| ","Pb",206,1943323.421,1.171,0.251,1
"|>","Pb",207,1660053.843,1,0.214,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,4087688.806,2.488,0.534,1
"| ","Pb",206,1924977.642,1.172,0.251,1
"|>","Pb",207,1642758.444,1,0.215,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,4036552.369,2.488,0.534,1
"| ","Pb",206,1898665.177,1.17,0.251,1
"|>","Pb",207,1622124.058,1,0.215,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3991140.587,2.494,0.534,1
"| ","Pb",206,1878267.507,1.173,0.251,1
"|>","Pb",207,1600600.518,1,0.214,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3976073.917,2.492,0.534,1
"| ","Pb",206,1871946.733,1.173,0.251,1
"|>","Pb",207,1595783.256,1,0.214,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3937903.842,2.491,0.534,1
"| ","Pb",206,1856493.834,1.174,0.252,1
"|>","Pb",207,1581150.363,1,0.214,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3909140.046,2.488,0.534,1
"| ","Pb",206,1840985.487,1.172,0.251,1
"|>","Pb",207,1571295.328,1,0.215,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3877851.136,2.491,0.534,1
"| ","Pb",206,1823912.807,1.172,0.251,1
"|>","Pb",207,1556604.914,1,0.214,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,4046179.466,2.491,0.084,1
,"Pb",206,1902908.305,1.171,0.167,1
,"Pb",207,1624477.361,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","II.C.30m",,,,,
"Sample Date/Time:","Wednesday, June 26, 2013 14:00:50",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM Antartide\II.C.30m.1538",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",52,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",10,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3914848.007,2.477,0.535,1
"| ","Pb",206,1823112.236,1.153,0.249,1
"|>","Pb",207,1580588.741,1,0.216,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3588998.104,2.479,0.535,1
"| ","Pb",206,1666695.906,1.151,0.249,1
"|>","Pb",207,1447811.566,1,0.216,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3752911.726,2.474,0.535,1
"| ","Pb",206,1745082.436,1.15,0.249,1
"|>","Pb",207,1517088.04,1,0.216,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3945422.611,2.476,0.535,1
"| ","Pb",206,1842127.683,1.156,0.25,1
"|>","Pb",207,1593747.083,1,0.216,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3919189.218,2.477,0.535,1
"| ","Pb",206,1821780.215,1.151,0.249,1
"|>","Pb",207,1582514.596,1,0.216,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3906223.122,2.469,0.534,1
"| ","Pb",206,1824201.864,1.153,0.249,1
"|>","Pb",207,1581941.531,1,0.216,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3853110.084,2.473,0.534,1
"| ","Pb",206,1800347.668,1.155,0.25,1
"|>","Pb",207,1558344.533,1,0.216,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3857667.13,2.471,0.534,1
"| ","Pb",206,1798767.366,1.152,0.249,1
"|>","Pb",207,1561464.889,1,0.216,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3784831.727,2.476,0.535,1
"| ","Pb",206,1764925.837,1.155,0.249,1
"|>","Pb",207,1528308.692,1,0.216,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3782979.864,2.473,0.535,1
"| ","Pb",206,1763970.198,1.153,0.249,1
"|>","Pb",207,1529901.594,1,0.216,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,3830618.159,2.474,0.124,1
,"Pb",206,1785101.141,1.153,0.163,1
,"Pb",207,1548171.127,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","II.C.170m",,,,,
"Sample Date/Time:","Wednesday, June 26, 2013 14:10:19",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM Antartide\II.C.170m.1539",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",52,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",10,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2898788.996,2.47,0.535,1
"| ","Pb",206,1348696.457,1.149,0.249,1
"|>","Pb",207,1173577.492,1,0.216,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2801313.828,2.48,0.535,1
"| ","Pb",206,1303700.891,1.154,0.249,1
"|>","Pb",207,1129657.644,1,0.216,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2724774.165,2.479,0.535,1
"| ","Pb",206,1267060.522,1.153,0.249,1
"|>","Pb",207,1098956.053,1,0.216,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2695283.2,2.471,0.535,1
"| ","Pb",206,1256015.225,1.152,0.249,1
"|>","Pb",207,1090633.053,1,0.216,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2664432.873,2.477,0.535,1
"| ","Pb",206,1241769.621,1.154,0.249,1
"|>","Pb",207,1075796.088,1,0.216,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2627494.219,2.473,0.535,1
"| ","Pb",206,1222780.633,1.151,0.249,1
"|>","Pb",207,1062392.493,1,0.216,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2624400.927,2.471,0.535,1
"| ","Pb",206,1220315.918,1.149,0.249,1
"|>","Pb",207,1061890.038,1,0.216,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2631373.498,2.476,0.535,1
"| ","Pb",206,1225057.261,1.153,0.249,1
"|>","Pb",207,1062910.189,1,0.216,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2603991.153,2.474,0.535,1
"| ","Pb",206,1213170.816,1.153,0.249,1
"|>","Pb",207,1052348.676,1,0.216,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2587490.17,2.473,0.535,1
"| ","Pb",206,1202753.597,1.15,0.249,1
"|>","Pb",207,1046294.433,1,0.216,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,2685934.303,2.474,0.136,1
,"Pb",206,1250132.094,1.152,0.168,1
,"Pb",207,1085445.616,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","SRM",,,,,
"Sample Date/Time:","Wednesday, June 26, 2013 14:19:23",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM Antartide\CRM.1540",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",52,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",10,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,4035200.054,2.404,0.536,1
"| ","Pb",206,1808706.306,1.078,0.24,1
"|>","Pb",207,1678579.741,1,0.223,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3981926.619,2.418,0.537,1
"| ","Pb",206,1781623.979,1.082,0.24,1
"|>","Pb",207,1646937.495,1,0.222,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3827708.248,2.415,0.537,1
"| ","Pb",206,1710510.235,1.079,0.24,1
"|>","Pb",207,1584930.897,1,0.223,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3793184.944,2.412,0.537,1
"| ","Pb",206,1700788.205,1.081,0.241,1
"|>","Pb",207,1572781.822,1,0.223,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3749843.184,2.411,0.537,1
"| ","Pb",206,1678721.059,1.079,0.24,1
"|>","Pb",207,1555333.958,1,0.223,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3705299.86,2.409,0.537,1
"| ","Pb",206,1660002.22,1.079,0.24,1
"|>","Pb",207,1537845.396,1,0.223,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3675189.916,2.411,0.537,1
"| ","Pb",206,1643936.373,1.079,0.24,1
"|>","Pb",207,1524124.278,1,0.223,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3641649.169,2.407,0.537,1
"| ","Pb",206,1630655.126,1.078,0.24,1
"|>","Pb",207,1513013.902,1,0.223,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3666186.413,2.414,0.537,1
"| ","Pb",206,1644655.437,1.083,0.241,1
"|>","Pb",207,1518826.334,1,0.222,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,3648212.877,2.409,0.537,1
"| ","Pb",206,1632383.776,1.078,0.24,1
"|>","Pb",207,1514489.794,1,0.223,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,3772440.128,2.411,0.166,1
,"Pb",206,1689198.271,1.08,0.171,1
,"Pb",207,1564686.362,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","II.D.4m",,,,,
"Sample Date/Time:","Wednesday, June 26, 2013 14:28:27",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM Antartide\II.D.4m.1541",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",52,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",10,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,7426164.5,2.491,0.535,1
"| ","Pb",206,3486009.018,1.169,0.251,1
"|>","Pb",207,2980790.97,1,0.215,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,6999045.98,2.49,0.534,1
"| ","Pb",206,3285003.435,1.168,0.251,1
"|>","Pb",207,2811410.799,1,0.215,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,7069053.397,2.491,0.535,1
"| ","Pb",206,3317546.684,1.169,0.251,1
"|>","Pb",207,2837334.499,1,0.215,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,7057294.092,2.486,0.534,1
"| ","Pb",206,3316983.373,1.168,0.251,1
"|>","Pb",207,2839082.257,1,0.215,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,7046447.658,2.486,0.534,1
"| ","Pb",206,3317813.685,1.17,0.251,1
"|>","Pb",207,2834827.259,1,0.215,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,6950865.978,2.487,0.534,1
"| ","Pb",206,3269507.549,1.17,0.251,1
"|>","Pb",207,2794716.602,1,0.215,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,6865335.021,2.489,0.534,1
"| ","Pb",206,3229015.812,1.171,0.251,1
"|>","Pb",207,2757918.735,1,0.215,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,6833900.02,2.487,0.534,1
"| ","Pb",206,3222476.67,1.173,0.252,1
"|>","Pb",207,2747694.305,1,0.215,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,6743173.869,2.485,0.534,1
"| ","Pb",206,3181281.593,1.172,0.252,1
"|>","Pb",207,2714000.319,1,0.215,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,6682165.709,2.487,0.534,1
"| ","Pb",206,3148265.511,1.172,0.252,1
"|>","Pb",207,2687077.654,1,0.215,1
"Summary",,,,,,
